,0,1,2,3,4,5,6,7,8,9,10,11,12
33,Delhi (SFD),22,-1,5,-3,90,26,0,1,-28,55.0,78   ,17/12/2011
34,Delhi (SFD),20,-1,4,-3,95,23,0,0,-13,0,78   ,18/01/2011
35,Delhi (SFD),21,-3,09,-1,85,27,0,0,-35,0,78   ,18/02/2011
32,Delhi (SFD),33,2,18,4,80,22,0,4,-6,3,78   ,18/03/2011
28,Delhi (SFD),36,0,19,-1,60,17,7,12,-6,4,78   ,18/04/2011
34,Delhi (SFD),44,4,31,7,70,32,0,16,-11,4,78   ,18/05/2011
35,Delhi (SFD),37,-3,26,3,75,27,13,63,40,13,78   ,18/06/2011
34,Delhi (SFD),34,-1,27,0,85,12,0,118,-39,18,78   ,18/07/2011
33,Delhi (SFD),34,0,26,0,80,3,0,241,-138,30,78   ,18/08/2011
31,Delhi (SFD),33,-1,25,1,85,17,0,511,-29,57,78   ,18/09/2011
33,Delhi (SFD),33,0,18,1,65,-1,0,0,-19,57,78   ,18/10/2011
32,Delhi (SFD),29,1,-,,-,-,-,-,-,-,78   ,18/11/2011
35,Delhi (SFD),23,2,6,0,80,-1,0,0,-13,0,78   ,19/01/2011
35,Delhi (SFD),22,-2,10,0,90,32,0,-,-,-,78   ,19/02/2011
32,Delhi (SFD),34,3,19,4,80,34,0,4,-6,3,78   ,19/03/2011
34,Delhi (SFD),34,-3,20,0,57,14,0,12,2,2,78   ,19/04/2011
34,Delhi (SFD),42,2,29,5,45,7,0,17,-11,4,78   ,19/05/2011
35,Delhi (SFD),37,-4,25,-3,85,35,12,-,-,-,78   ,19/06/2011
35,Delhi (SFD),33,-2,27,0,90,17,2,120,-45,18,78   ,19/07/2011
32,Delhi (SFD),35,1,26,0,85,8,0,241,-143,30,78   ,19/08/2011
33,Delhi (SFD),33,-1,25,1,85,17,0,511,-34,57,78   ,19/09/2011
33,Delhi (SFD),30,2,15,4,95,46,0,0,-23,55,78   ,19/11/2011
34,Delhi (SFD),23,0,-,-3,98,21,0,1,-28,55,78   ,19/12/2011
35,Delhi (SFD),20,-1,7,1,70,-11,0,0,-14,0,78   ,20/01/2011
35,Delhi (SFD),24,0,10,-1,90,34,0,-,-,-,78   ,20/02/2011
34,Delhi (SFD),34,3,20,5,65,19,0,4,-6,3,78   ,20/03/2011
35,Delhi (SFD),35,-1,19,-1,50,13,0,12,-7,4,78   ,20/04/2011
34,Delhi (SFD),42,2,27,3,60,22,0,17,-11,4,78   ,20/05/2011
35,Delhi (SFD),38,2,27,-1,70,16,0,37,12,8,78   ,20/06/2011
35,Delhi (SFD),36,1,29,2,75,0,0,120,-53,18,78   ,20/07/2011
34,Delhi (SFD),31,-3,26,0,98,21,12,253,-136,31,78   ,20/08/2011
32,Delhi (SFD),34,2,25,1,80,12,0,511,-38,57,78   ,20/09/2011
33,Delhi (SFD),27,-1,15,4,99,50,0,0,-23,55.0,78   ,20/11/2011
34,Delhi (SFD),22,0,5,-1,99,22,0,1,-29,55,78   ,20/12/2011
34,Delhi (SFD),21,0,6,0,95,15,0,0,-15,0,78   ,21/01/2011
34,Delhi (SFD),26,0,10,-1,98,42,15,15,-,-,78   ,21/02/2011
31,Delhi (SFD),33,2,18,3,70,24,0,4,-7,3,78   ,21/03/2011
35,Delhi (SFD),35,-2,19,-1,47,6,0,12,-7,4,78   ,21/04/2011
34,Delhi (SFD),40,-1,26,-1,51,12,0,17,-11,4,78   ,21/05/2011
35,Delhi (SFD),37,-3,29,1,65,11,0,75,45,14,78   ,21/06/2011
35,Delhi (SFD),37,2,26,-1,85,10,6,120,-61,18,78   ,21/07/2011
33,Delhi (SFD),34,0,27,1,85,8,0,253,-141,31,78   ,21/08/2011
32,Delhi (SFD),34,0,25,1,90,22,0,550,207,86,78   ,21/09/2011
34,Delhi (SFD),-,-,15,-,100,51,0,0,-23,55,78   ,21/11/2011
35,Delhi (SFD),23,2,9,1,90,19,0,0,-15,0,78   ,22/01/2011
35,Delhi (SFD),23,-3,10,-1,95,39,0,0,-24,1,78   ,22/02/2011
