,0,1,2,3,4,5,6,7,8,9,10,11,12
9,Ahmednagar,-,-,21,-,90,22,1,1,-51,14,62   ,13/10/2011
9,Ahmednagar,34,4,13,-2,80,17,0,0,-73,16,62   ,13/11/2011
8,Ahmednagar,-,-,13,-,75,18,0,19,-96,16,62   ,13/12/2011
9,Ahmednagar,32,3,-,,-,-,-,-,-,-,62   ,14/01/2011
9,Ahmednagar,-,-,11,3,90,45,0,0,-3,0,62   ,14/02/2011
9,Ahmednagar,36,1,12,-6,50,15,0,0,-1,1,62   ,14/03/2011
9,Ahmednagar,39,1,19,-2,75,42,0,10,4,2,62   ,14/04/2011
8,Ahmednagar,41,2,-,,90,48,0,10,-9,2,62   ,14/05/2011
8,Ahmednagar,34,0,23,0,70,1,0,0,-45,2,62   ,14/06/2011
9,Ahmednagar,27,-3,21,-1,95,17,-,-,-,-,62   ,14/07/2011
9,Ahmednagar,30,1,-,,-,-,-,-,-,-,62   ,14/08/2011
9,Ahmednagar,-,-,-,-,-,-,-,-,-,-,62   ,14/09/2011
8,Ahmednagar,33,2,21,2,85,17,0,1,-53,15,62   ,14/10/2011
9,Ahmednagar,34,4,15,0,90,27,0,14,-76,16,62   ,14/11/2011
7,Ahmednagar,33,4,12,0,80,23,0,19,-97,16,62   ,14/12/2011
9,Ahmednagar,32,3,7,-5,90,36,0,-,-,-,62   ,15/01/2011
8,Ahmednagar,33,1,10,-4,90,47,0,0,-3,0,62   ,15/02/2011
9,Ahmednagar,36,1,-,,-,-,-,-,-,-,62   ,15/03/2011
9,Ahmednagar,39,1,19,-2,57,24,0,10,3,2,62   ,15/04/2011
7,Ahmednagar,41,2,25,2,47,5,0,10,-9,2,62   ,15/05/2011
8,Ahmednagar,32,-2,23,1,70,-2,0,-,-49,2,62   ,15/06/2011
9,Ahmednagar,26,-3,22,0,80,1,0,13,-133,3,62   ,15/07/2011
9,Ahmednagar,32,2,22,2,90,9,2,108,-254,12,62   ,15/09/2011
9,Ahmednagar,34,3,21,2,95,27,0,2,-55,14,62   ,15/10/2011
8,Ahmednagar,33,3,17,2,85,22,0,19,-76,16,62   ,15/11/2011
9,Ahmednagar,32,3,12,0,85,28,0,19,-98,16,62   ,15/12/2011
8,Ahmednagar,31,2,8,-5,75,22,0,0,-1,0,62   ,16/01/2011
9,Ahmednagar,32,0,13,-1,90,47,0,0,-3,0,62   ,16/02/2011
9,Ahmednagar,38,3,14,-4,45,10,0,0,-2,1,62   ,16/03/2011
8,Ahmednagar,38,0,21,-1,60,26,0,10,7,2,62   ,16/04/2011
9,Ahmednagar,-,-,26,3,63,18,0,10,-10,2,62   ,16/05/2011
9,Ahmednagar,-,-,23,-,70,-2,0,0,-53,2,62   ,16/06/2011
9,Ahmednagar,31,2,21,-1,98,19,0,13,-138,3,62   ,16/07/2011
9,Ahmednagar,-,-,21,-,98,17,17,125,-246,14,62   ,16/09/2011
5,Ahmednagar,35,4,-,,-,-,-,-,-,-,62,16/10/2011
9,Ahmednagar,33,3,14,-1,75,12,0,19,-76,16,62   ,16/11/2011
