,0,1,2,3,4,5,6,7,8,9,10,11,12
26,Brahmapuri,-,-,20,-,75,21,0,-,-,-,139  ,18/03/2011
26,Brahmapuri,-,-,30,-,55,9,0,-,-,-,139  ,18/05/2011
27,Brahmapuri,38,0,27,1,60,-6,0,-,-,-,139  ,18/06/2011
26,Brahmapuri,32,2,-,,-,-,-,-,-,-,139  ,18/07/2011
25,Brahmapuri,-,-,25,-,85,-4,0,-,-,-,139  ,18/08/2011
25,Brahmapuri,32,1,25,1,85,0,13,-,-,-,139  ,18/09/2011
25,Brahmapuri,-,-,24,-,80,1,0,-,-,-,139  ,18/10/2011
24,Brahmapuri,34,4,16,0,60,-13,0,-,-,-,139  ,18/11/2011
27,Brahmapuri,31,2,-,,-,-,-,-,-,-,139  ,19/01/2011
27,Brahmapuri,33,1,17,2,80,17,0,0,-18,0,139  ,19/02/2011
24,Brahmapuri,38,2,21,2,70,16,0,-,-,-,139  ,19/03/2011
26,Brahmapuri,41,1,27,3,85,37,0,-,-,-,139  ,19/04/2011
26,Brahmapuri,43,1,30,4,50,4,0,-,-,-,139  ,19/05/2011
27,Brahmapuri,38,0,28,2,55,-11,0,-,-,-,139  ,19/06/2011
27,Brahmapuri,33,3,25,1,80,-7,16,-,-,-,139  ,19/07/2011
25,Brahmapuri,29,-1,24,0,86,-4,53,-,-,-,139  ,19/08/2011
25,Brahmapuri,33,2,25,1,80,-5,9,-,-,-,139  ,19/09/2011
26,Brahmapuri,34,4,16,0,60,-13,0,-,-,-,139  ,19/11/2011
26,Brahmapuri,-,-,14,-,70,-4,-,-,-,-,139  ,19/12/2011
27,Brahmapuri,31,2,-,,-,-,-,-,-,-,139  ,20/01/2011
27,Brahmapuri,32,0,17,1,95,33,0,0,-18,0,139  ,20/02/2011
26,Brahmapuri,40,4,22,3,74,20,0,-,-,-,139  ,20/03/2011
27,Brahmapuri,42,2,23,-1,80,32,3,-,-,-,139  ,20/04/2011
26,Brahmapuri,-,-,31,-,50,4,0,-,-,-,139  ,20/05/2011
27,Brahmapuri,34,-3,25,-1,65,5,0,-,-,-,139  ,20/06/2011
27,Brahmapuri,31,1,24,0,98,9,27,-,-,-,139  ,20/07/2011
26,Brahmapuri,30,0,24,0,80,-9,10,-,-,-,139  ,20/08/2011
25,Brahmapuri,32,1,25,1,82,3,0,-,-,-,139  ,20/09/2011
25,Brahmapuri,34,4,15,-1,51,-22,0,1,-,110.0,139  ,20/11/2011
26,Brahmapuri,30,2,13,0,52,-22,0,-,-,-,139  ,20/12/2011
26,Brahmapuri,31,2,12,-2,80,8,0,0,-,0,139  ,21/01/2011
27,Brahmapuri,32,-1,17,1,85,23,2,2,-17,-,139  ,21/02/2011
27,Brahmapuri,38,-2,24,-1,75,28,0,-,-,-,139  ,21/04/2011
26,Brahmapuri,43,1,27,0,60,12,0,-,-,-,139  ,21/05/2011
27,Brahmapuri,33,-4,25,-1,80,10,0,-,-,-,139  ,21/06/2011
27,Brahmapuri,27,-3,-,,-,-,-,-,-,-,139  ,21/07/2011
25,Brahmapuri,30,0,24,0,80,-9,3,643,-228,72,139  ,21/08/2011
25,Brahmapuri,33,2,24,0,85,0,5,-,-,-,139  ,21/09/2011
26,Brahmapuri,-,-,12,-,43,-30,0,-,-,-,139  ,21/11/2011
27,Brahmapuri,29,0,12,-2,80,8,0,-,-,-,139  ,22/01/2011
27,Brahmapuri,33,0,17,1,80,18,0,2,-18,0.22,139  ,22/02/2011
24,Brahmapuri,39,3,21,0,70,18,0,-,-,-,139  ,22/03/2011
26,Brahmapuri,39,-1,20,-5,75,28,36,-,-,-,139  ,22/04/2011
25,Brahmapuri,43,1,32,-5,42,-6,0,-,-,-,139  ,22/05/2011
27,Brahmapuri,32,-5,27,1,65,-5,0,-,-,-,139  ,22/06/2011
27,Brahmapuri,26,-4,-,,-,-,-,-,-,-,139  ,22/07/2011
26,Brahmapuri,-,-,25,-,80,-9,3,-,-,-,139  ,22/08/2011
25,Brahmapuri,31,0,24,0,75,-10,1,-,-,-,139  ,22/09/2011
23,Brahmapuri,33,3,12,-4,37,-35,0,-,-,-,139  ,22/11/2011
23,Brahmapuri,-,-,11,-,52,-22,0,-,-,-,139  ,22/12/2011
27,Brahmapuri,31,-2,16,0,80,18,0,-,-,-,139  ,23/02/2011
27,Brahmapuri,40,4,23,3,80,28,0,-,-,-,139  ,23/03/2011
27,Brahmapuri,35,-5,23,-2,70,23,TR,-,-,-,139  ,23/04/2011
26,Brahmapuri,-,-,30,-,47,-1,0,-,-,-,139  ,23/05/2011
26,Brahmapuri,-,-,26,-,65,-5,3,-,-,-,139  ,23/06/2011
26,Brahmapuri,34,4,25,1,80,-9,3,-,-,-,139  ,23/08/2011
25,Brahmapuri,33,2,24,1,78,-6,0,1018,-,110,139  ,23/09/2011
24,Brahmapuri,32,2,12,-4,35,-37,0,-,-,-,139  ,23/11/2011
25,Brahmapuri,32,4,11,-2,46,-28,0,-,-,-,139  ,23/12/2011
27,Brahmapuri,-,-,17,1,80,18,0,-,-,-,139  ,24/02/2011
27,Brahmapuri,40,4,25,5,90,38,0,-,-,-,139  ,24/03/2011
26,Brahmapuri,37,-3,24,-1,73,26,0,41,-,3,139  ,24/04/2011
25,Brahmapuri,42,0,28,3,45,-3,0,-,-,-,139  ,24/05/2011
27,Brahmapuri,34,-3,27,1,63,-7,TR,-,-,-,139  ,24/06/2011
26,Brahmapuri,28,-2,-,,-,-,-,-,-,-,139  ,24/07/2011
26,Brahmapuri,33,3,25,1,85,-4,13,-,-,-,139  ,24/08/2011
25,Brahmapuri,33,2,-,,-,-,-,-,-,-,139  ,24/09/2011
24,Brahmapuri,33,2,-,,-,-,-,-,-,-,139  ,24/10/2011
24,Brahmapuri,32,2,15,-1,55,-17,0,-,-,-,139  ,24/11/2011
24,Brahmapuri,32,4,15,2,65,-,0,-,-,-,139  ,24/12/2011
27,Brahmapuri,33,4,15,1,75,3,0,-,-,-,139  ,25/01/2011
27,Brahmapuri,-,-,19,-,90,30,2,4,-16,-,139  ,25/02/2011
27,Brahmapuri,37,1,-,,-,-,-,-,-,-,139  ,25/03/2011
27,Brahmapuri,40,0,25,0,68,21,0,41,-,8,139  ,25/04/2011
25,Brahmapuri,43,1,-,,-,-,-,-,-,-,139  ,25/05/2011
27,Brahmapuri,31,1,24,0,90,0,8,-,-,-,139  ,25/07/2011
26,Brahmapuri,33,3,25,1,85,-4,0,-,-,-,139  ,25/08/2011
25,Brahmapuri,-,-,24,-,75,-9,0,-,-,-,139  ,25/09/2011
26,Brahmapuri,31,1,16,0,56.0,-16,0,1,-,110,139  ,25/11/2011
27,Brahmapuri,33,4,15,1,75,5,0,-,-,-,139  ,26/01/2011
27,Brahmapuri,31,-2,20,4,90,30,0,4,-17,0,139  ,26/02/2011
27,Brahmapuri,36,0,22,2,75,23,0,-,-,-,139  ,26/03/2011
27,Brahmapuri,39,-2,25,0,70,23,0,-,-,-,139  ,26/04/2011
25,Brahmapuri,45,4,27,0,47,-4,1,-,-,-,139  ,26/05/2011
27,Brahmapuri,27,-9,27,-2,95,12,12,-,-,-,139  ,26/06/2011
