,0,1,2,3,4,5,6,7,8,9,10,11,12
17,Sangli,30,0,15,1,67,8,0,25,-112,46,67   ,20/12/2011
17,Sangli,34,3,14,0,70,10,0,0,-3,0,67   ,21/01/2011
18,Sangli,33,-1,14,-2,65,10,0,0,-3,0,67   ,21/02/2011
18,Sangli,39,3,21,2,75,21,0,0,0,3,67   ,21/03/2011
18,Sangli,38,0,24,-2,75,9,0,11,-7,5,67   ,21/04/2011
17,Sangli,36,-1,23,0,75,0,0,25,-37,6,67   ,21/05/2011
18,Sangli,31,0,23,1,85,3,0,58,-25,14,67   ,21/06/2011
18,Sangli,28,0,23,1,98,11,3,154,-34,23,67   ,21/07/2011
16,Sangli,30,2,22,1,90,3,3,215,-70,29,67   ,21/08/2011
16,Sangli,29,-1,22,2,95,10,2,360,-26,44,67   ,21/09/2011
17,Sangli,33,3,17,0,70,6,0,25,-104,46,67   ,21/11/2011
18,Sangli,32,1,14,0,67,7,0,0,-3,0,67   ,22/01/2011
18,Sangli,35,1,17,1,80,25,0,0,-3,0,67   ,22/02/2011
17,Sangli,38,0,23,-3,85,19,0,11,-8,5,67   ,22/04/2011
16,Sangli,35,-2,24,1,80,5,0,25,-33,6,67   ,22/05/2011
18,Sangli,31,0,23,1,95,13,1,59,-27,14,67   ,22/06/2011
18,Sangli,30,2,23,1,98,11,0,154,-37,23,67   ,22/07/2011
17,Sangli,30,2,22,1,95,8,1,217,-73,29,67   ,22/08/2011
16,Sangli,-,-,-,-,-,-,-,-,-,-,67   ,22/09/2011
14,Sangli,33,3,17,1,73,7,0,25,-106,46,67   ,22/11/2011
14,Sangli,30,0,15,1,75,15,0,25,-112,46,67   ,22/12/2011
18,Sangli,34,0,19,3,70,15,0,0,-3,0,67   ,23/02/2011
18,Sangli,39,2,20,1,75,20,0,0,-1,3,67   ,23/03/2011
18,Sangli,37,-1,23,-3,80,14,0,11,-8,5,67   ,23/04/2011
17,Sangli,36,-1,23,0,80,5,0,25,-37,6,67   ,23/05/2011
17,Sangli,28,-3,23,1,85,3,4,13,-26,14,67   ,23/06/2011
18,Sangli,29,1,22,0,90,3,0,154,-41,23,67   ,23/07/2011
17,Sangli,32,4,23,2,85,-2,0,215,-77,29,67   ,23/08/2011
17,Sangli,34,3,19,0,80,7,0,23,-68,46,67   ,23/10/2011
16,Sangli,29,-1,15,1,70,10,0,25,-112,46,67   ,23/12/2011
18,Sangli,32,1,14,-2,75,27,0,0,-3,0.0,67   ,24/01/2011
18,Sangli,33,-1,18,2,90,35,34,34,31,3,67   ,24/02/2011
18,Sangli,39,2,21,2,60,5,0,0,-2,3,67   ,24/03/2011
17,Sangli,38,0,23,-3,80,14,0,11,-11,5,67   ,24/04/2011
16,Sangli,38,1,24,1,80,5,0,25,-40,6,67   ,24/05/2011
18,Sangli,32,1,23,1,90,8,TR,63,-30,14,67   ,24/06/2011
17,Sangli,27,-1,22,0,90,3,1,155,-47,23,67   ,24/07/2011
17,Sangli,32,4,22,1,90,3,0,215,-80,29,67   ,24/08/2011
16,Sangli,31,1,20,0,85,1,0,360,-43,44,67   ,24/09/2011
15,Sangli,34,3,19,0,70,-3,0,23,-69,46,67   ,24/10/2011
15,Sangli,32,2,-,,-,-,-,-,-,-,67   ,24/11/2011
18,Sangli,32,1,15,1,75,15,0,0,-3,0,67   ,25/01/2011
18,Sangli,32,-2,17,1,80,25,0,0,31,3,67   ,25/02/2011
18,Sangli,38,1,21,2,60,5,0,0,-2,3,67   ,25/03/2011
18,Sangli,37,-1,23,-3,75,9,0,1,-12,5,67   ,25/04/2011
16,Sangli,38,1,23,0,75,0,0,25,-41,6,67   ,25/05/2011
16,Sangli,31,0,23,1,85,-1,1,64,-31,14,67   ,25/06/2011
18,Sangli,31,3,23,2,98,10,0,155,-51,23,67   ,25/07/2011
17,Sangli,31,3,22,1,98,11,2,217,-81,29,67   ,25/08/2011
17,Sangli,31,1,19,-1,95,11,0,360,-45,44,67   ,25/09/2011
17,Sangli,-,-,20,-,65,-8,0,23,-71,46,67   ,25/10/2011
17,Sangli,32,2,20,4,60.0,-4,0,25,-108,46,67   ,25/11/2011
18,Sangli,33,2,14,-1,75,16,0,-,-,-,67   ,26/01/2011
18,Sangli,33,-1,15,-1,90,35,0,34,31,3,67   ,26/02/2011
18,Sangli,38,1,21,2,57,2,0,0,-2,0,67   ,26/03/2011
18,Sangli,37,-1,24,2,85,18,0,11,-12,5,67   ,26/04/2011
16,Sangli,38,2,25,2,80,4,0,25,-43,6,67   ,26/05/2011
18,Sangli,32,2,23,1,85,-1,0,64,-35,14,67   ,26/06/2011
18,Sangli,29,1,22,1,90,2,0,155,-53,23,67   ,26/07/2011
17,Sangli,30,2,22,1,95,8,3,220,-79,30,67   ,26/08/2011
17,Sangli,32,2,19,-1,90,6,0,360,-54,44,67   ,26/09/2011
15,Sangli,33,2,22,3,80,7,0,23,-74,46,67   ,26/10/2011
17,Sangli,32,2,20,4,70,6,0,25,-109,46,67   ,26/11/2011
18,Sangli,34,3,14,-1,65,6,0,0,-3,0,67   ,27/01/2011
18,Sangli,34,0,17,1,65,10,0,34,31,34,67   ,27/02/2011
18,Sangli,39,2,22,2,80,24,0,0,-2,3,67   ,27/03/2011
18,Sangli,37,-1,23,1,80,13,0,11,-12,5,67   ,27/04/2011
17,Sangli,37,1,23,0,85,9,5,31,-43,7,67   ,27/05/2011
18,Sangli,28,-2,23,1,85,-1,1,65,-39,14,67   ,27/06/2011
18,Sangli,31,3,22,1,90,2,0,155,-59,23,67   ,27/07/2011
16,Sangli,27,-1,22,1,90,3,2,222,-79,30,67   ,27/08/2011
17,Sangli,33,3,20,0,85,1,0,360,-60,44,67   ,27/09/2011
17,Sangli,33,2,23,4,80,7,0,23,-78,46,67   ,27/10/2011
18,Sangli,34,3,15,0,65,6,0,0,-3,0,67   ,28/01/2011
18,Sangli,35,1,20,4,60,5,0,34,31,3.0,67   ,28/02/2011
18,Sangli,38,1,22,2,75,19,0,0,-2,3,67   ,28/03/2011
17,Sangli,40,2,23,1,85,18,0,11,-13,5,67   ,28/04/2011
17,Sangli,35,-1,24,1,80,4,1,32,-45,7,67   ,28/05/2011
17,Sangli,30,0,23,1,90,4,7,72,-36,15,67   ,28/06/2011
18,Sangli,26,-2,22,1,90,2,7,162,-57,24,67   ,28/07/2011
16,Sangli,27,-1,21,0,95,8,7,229,-73,31,67   ,28/08/2011
17,Sangli,33,3,21,1,90,8,0,360,-69,44,67   ,28/09/2011
16,Sangli,32,1,23,4,80,9,0,23,-79,46,67   ,28/10/2011
17,Sangli,29,-1,18,2,85,21,0,25,-,46,67   ,28/11/2011
17,Sangli,34,3,15,0,80,21,0,0,-3,0,67   ,29/01/2011
18,Sangli,39,2,21,1,90,34,0,0,-2,3,67   ,29/03/2011
18,Sangli,38,0,23,1,85,18,0,11,-16,5,67   ,29/04/2011
16,Sangli,36,0,25,2,80,4,0,32,-48,7,67   ,29/05/2011
18,Sangli,29,-1,23,1,80,-6,2,75,-38,15,67   ,29/06/2011
18,Sangli,29,1,21,0,90,2,1,163,-58,24,67   ,29/07/2011
16,Sangli,26,-5,21,-1,90,11,12,242,-64,32,67   ,29/08/2011
17,Sangli,33,3,22,2,90,8,0,360,-78,44,67   ,29/09/2011
17,Sangli,30,-1,23,4,85,14,7,25,-80,46,67   ,29/10/2011
17,Sangli,29,-1,22,6,90,26,0,25,-109,46,67   ,29/11/2011
17,Sangli,30,0,13,-1,75,12,0,25,-113,46,67   ,29/12/2011
18,Sangli,33,1,15,0,65,6,0,0,-3,0,67   ,30/01/2011
18,Sangli,40,3,22,2,85,29,0,0,-2,3,67   ,30/03/2011
18,Sangli,39,1,25,3,85,18,0,11,-16,5,67   ,30/04/2011
15,Sangli,38,2,25,3,80,4,0,32,-51,7,67   ,30/05/2011
18,Sangli,30,1,22,0,85,0,0,75,-39,15,67   ,30/06/2011
18,Sangli,30,3,22,1,85,-3,0,163,-60,24,67   ,30/07/2011
17,Sangli,26,5,22,0,95,16,1,243,-66,32,67   ,30/08/2011
17,Sangli,-,-,22,-,90,8,0,360,-83,44,67   ,30/09/2011
17,Sangli,32,1,23,4,85,14,TR,25,-81,46,67   ,30/10/2011
17,Sangli,30,0,-,,-,-,-,-,-,-,67   ,30/11/2011
15,Sangli,30,0,14,0,75,12,0,25,-113,46,67   ,30/12/2011
18,Sangli,34,3,15,0,60,2,0,0,-3,0,67   ,31/01/2011
18,Sangli,40,3,22,2,60,4,0,0,-2,3,67   ,31/03/2011
17,Sangli,37,3,24,1,80,3,12,44,-40,8,67   ,31/05/2011
17,Sangli,28,1,22,1,90,2,1,164,-62,24,67   ,31/07/2011
17,Sangli,27,-4,22,0,85,6,1,243,-67,32,67   ,31/08/2011
17,Sangli,32,1,21,2,80,9,0,25,-83,46,67   ,31/10/2011
16,Sangli,32,2,20,6,85,22,0,25,-113,46,67   ,31/12/2011
17,Sangli,31,1,20,6,75,12,0,0,-1,0,67   ,01/01/2012
