,0,1,2,3,4,5,6,7,8,9,10,11,12
36,Hyderabad,40,2,27,1,53,1,0,8,-49,3,82   ,23/05/2011
36,Hyderabad,36,3,23,-1,65,-9,0,24,-42,6,82   ,23/06/2011
36,Hyderabad,32,3,20,-2,80,-4,9,167,-57,20,82   ,23/07/2011
36,Hyderabad,30,1,24,2,85,3,0,323,-52,36,82   ,23/08/2011
35,Hyderabad,32,2,24,3,80,1,0,493,-61,53,82   ,23/09/2011
34,Hyderabad,30,2,18,3,80,12,0,39,-60,59,82   ,23/11/2011
35,Hyderabad,29,1,16,3,75,2,0,39,-70,58,82   ,23/12/2011
35,Hyderabad,31,2,15,0,80,3,0,0,-5,0.0,82   ,24/01/2011
37,Hyderabad,31,-1,19,2,85,24,0,20,6,2,82   ,24/02/2011
37,Hyderabad,38,3,21,0,65,12,0,0,-9,3,82   ,24/03/2011
36,Hyderabad,35,-2,23,-1,65,14,0,8,-25,3,82   ,24/04/2011
35,Hyderabad,40,2,27,1,58,-2,0,8,-51,3,82   ,24/05/2011
37,Hyderabad,37,3,24,0,57,17,0,24,-47,6,82   ,24/06/2011
35,Hyderabad,33,4,21,1,80,-4,-,-,-,-,82   ,24/07/2011
36,Hyderabad,32,2,24,2,80,-2,3,401,20,43,82   ,24/08/2011
35,Hyderabad,31,1,23,2,70,-9,0,493,-66,53,82   ,24/09/2011
32,Hyderabad,33,3,20,1,50,-21,0,68,-101,73,82   ,24/10/2011
34,Hyderabad,29,1,16,1,60,-8,0,-,-,-,82   ,24/11/2011
34,Hyderabad,29,1,13,0,55,-18,0,39,-70,59,82   ,24/12/2011
37,Hyderabad,31,2,16,1,70,-7,0,0,-5,0,82   ,25/01/2011
37,Hyderabad,32,-1,20,2,80,21,TR,20,6,2,82   ,25/02/2011
37,Hyderabad,37,2,23,2,60,7,0,0,-10,3,82   ,25/03/2011
36,Hyderabad,37,0,24,0,65,14,0,8,-26,3,82   ,25/04/2011
34,Hyderabad,42,4,-,,-,-,-,-,-,-,82   ,25/05/2011
32,Hyderabad,37,4,24,1,50,-26,0,24,-52,6,82   ,25/06/2011
37,Hyderabad,32,3,21,-1,95,11,7,-,-,-,82   ,25/07/2011
35,Hyderabad,33,3,23,2,80,1,0,493,-72,53,82   ,25/09/2011
36,Hyderabad,30,2,17,2,70.0,2,0,39,-62,59,82   ,25/11/2011
37,Hyderabad,30,1,14,-1,65,-11,0,0,-5,0,82   ,26/01/2011
37,Hyderabad,33,0,20,2,85,26,2,22,7,2,82   ,26/02/2011
37,Hyderabad,35,0,22,1,80,27,0,0,-10,3,82   ,26/03/2011
37,Hyderabad,37,-1,25,0,70,20,0,8,-27,3,82   ,26/04/2011
35,Hyderabad,40,2,25,-1,53,9,0,8,-53,3,82   ,26/05/2011
36,Hyderabad,36,3,24,1,70,-6,0,24,-57,6,82   ,26/06/2011
37,Hyderabad,31,2,20,-2,98,14,33,207,-37,24,82   ,26/07/2011
36,Hyderabad,28,-2,21,-1,95,13,1,428,28,46,82   ,26/08/2011
36,Hyderabad,34,4,24,3,75,-4,0,493,-78,53,82   ,26/09/2011
32,Hyderabad,33,3,22,3,80,9,0,34,-33,58,82   ,26/10/2011
36,Hyderabad,31,3,22,7,75,7,0,39,-63,59,82   ,26/11/2011
33,Hyderabad,31,3,12,-1,55,-18,0,39,-70,53,82   ,26/12/2011
36,Hyderabad,31,2,15,0,60,-16,0,0,-5,0,82   ,27/01/2011
37,Hyderabad,28,-5,20,2,85,26,3,25,10,3,82   ,27/02/2011
33,Hyderabad,31,-5,19,-2,57,5,2,2,-9,3,82   ,27/03/2011
36,Hyderabad,38,0,23,-2,57,7,0,8,-27,3,82   ,27/04/2011
36,Hyderabad,37,1,27,1,47,3,0,8,-55,3,82   ,27/05/2011
